FEMA Lifeline,geometry,name,types,vicinity,lat,lng
Energy,"{'location': {'lat': 29.9830964, 'lng': -90.0889323}, 'viewport': {'northeast': {'lat': 29.9845218802915, 'lng': -90.08763426970849}, 'southwest': {'lat': 29.9818239197085, 'lng': -90.09033223029151}}}",Shell,"['gas_station', 'atm', 'convenience_store', 'finance', 'store', 'food', 'point_of_interest', 'establishment']","3494 Esplanade Avenue, New Orleans",29.9830964,-90.0889323
Energy,"{'location': {'lat': 29.9669119, 'lng': -90.10977009999999}, 'viewport': {'northeast': {'lat': 29.9682372302915, 'lng': -90.10844511970849}, 'southwest': {'lat': 29.9655392697085, 'lng': -90.11114308029151}}}",Costco Gasoline,"['gas_station', 'point_of_interest', 'establishment']","3900 Dublin Street, New Orleans",29.9669119,-90.10977009999999
Energy,"{'location': {'lat': 29.9632039, 'lng': -90.11225499999999}, 'viewport': {'northeast': {'lat': 29.9646016802915, 'lng': -90.11084921970848}, 'southwest': {'lat': 29.9619037197085, 'lng': -90.11354718029149}}}",Mobil,"['gas_station', 'point_of_interest', 'establishment']","3415 South Carrollton Avenue, New Orleans",29.9632039,-90.11225499999999
Energy,"{'location': {'lat': 29.91850019999999, 'lng': -90.04940959999999}, 'viewport': {'northeast': {'lat': 29.9199342802915, 'lng': -90.0481623197085}, 'southwest': {'lat': 29.9172363197085, 'lng': -90.0508602802915}}}",Chevron,"['gas_station', 'convenience_store', 'car_repair', 'store', 'food', 'point_of_interest', 'establishment']","1001 Stumpf Boulevard, Gretna",29.91850019999999,-90.04940959999999
Energy,"{'location': {'lat': 29.9008932, 'lng': -90.0639111}, 'viewport': {'northeast': {'lat': 29.9021554302915, 'lng': -90.0627677197085}, 'southwest': {'lat': 29.8994574697085, 'lng': -90.06546568029151}}}",Raceway,"['gas_station', 'point_of_interest', 'establishment']","989 Manhattan Boulevard, Harvey",29.9008932,-90.0639111
Energy,"{'location': {'lat': 29.989914, 'lng': -90.0725191}, 'viewport': {'northeast': {'lat': 29.9912462802915, 'lng': -90.07135961970849}, 'southwest': {'lat': 29.9885483197085, 'lng': -90.0740575802915}}}",Shell,"['gas_station', 'atm', 'convenience_store', 'finance', 'store', 'food', 'point_of_interest', 'establishment']","2035 Gentilly Boulevard, New Orleans",29.989914,-90.0725191
Energy,"{'location': {'lat': 29.9172052, 'lng': -90.0464391}, 'viewport': {'northeast': {'lat': 29.91847993029149, 'lng': -90.0449236697085}, 'southwest': {'lat': 29.9157819697085, 'lng': -90.0476216302915}}}",Uncle Sam Auto Repair / New and Used Tires,"['gas_station', 'point_of_interest', 'establishment']","73 Westbank Expressway, Gretna",29.9172052,-90.0464391
Energy,"{'location': {'lat': 29.92867, 'lng': -90.032006}, 'viewport': {'northeast': {'lat': 29.9301791302915, 'lng': -90.03079701970849}, 'southwest': {'lat': 29.9274811697085, 'lng': -90.03349498029151}}}",Chevron,"['gas_station', 'convenience_store', 'car_repair', 'store', 'food', 'point_of_interest', 'establishment']","2601 General De Gaulle Drive, New Orleans",29.92867,-90.032006
Energy,"{'location': {'lat': 29.9089214, 'lng': -90.0471847}, 'viewport': {'northeast': {'lat': 29.9101998302915, 'lng': -90.04577696970848}, 'southwest': {'lat': 29.9075018697085, 'lng': -90.0484749302915}}}",Gly Tech,"['gas_station', 'point_of_interest', 'establishment']","53 Smithway Drive, Gretna",29.9089214,-90.0471847
Energy,"{'location': {'lat': 29.9241906, 'lng': -90.018512}, 'viewport': {'northeast': {'lat': 29.9255239802915, 'lng': -90.0171039197085}, 'southwest': {'lat': 29.9228260197085, 'lng': -90.01980188029151}}}",Exxon,"['gas_station', 'point_of_interest', 'establishment']","3622 General De Gaulle Drive, New Orleans",29.9241906,-90.018512
Energy,"{'location': {'lat': 29.9125613, 'lng': -90.053224}, 'viewport': {'northeast': {'lat': 29.9139673802915, 'lng': -90.05192101970849}, 'southwest': {'lat': 29.9112694197085, 'lng': -90.0546189802915}}}",Walmart Fuel Station,"['gas_station', 'point_of_interest', 'establishment']","99 Westbank Expressway, Gretna",29.9125613,-90.053224
Energy,"{'location': {'lat': 29.949856, 'lng': -90.06970779999999}, 'viewport': {'northeast': {'lat': 29.9510206802915, 'lng': -90.06841016970849}, 'southwest': {'lat': 29.9483227197085, 'lng': -90.07110813029149}}}",Nca Energy Services,"['gas_station', 'point_of_interest', 'establishment']","601 Poydras Street #1725, New Orleans",29.949856,-90.06970779999999
Energy,"{'location': {'lat': 29.92027500000001, 'lng': -90.03406389999999}, 'viewport': {'northeast': {'lat': 29.92168343029149, 'lng': -90.03279166970849}, 'southwest': {'lat': 29.9189854697085, 'lng': -90.0354896302915}}}",Exxon,"['gas_station', 'point_of_interest', 'establishment']","123 Terry Parkway, Gretna",29.92027500000001,-90.03406389999999
Energy,"{'location': {'lat': 29.9939422, 'lng': -90.0498489}, 'viewport': {'northeast': {'lat': 29.9951936302915, 'lng': -90.04842646970849}, 'southwest': {'lat': 29.9924956697085, 'lng': -90.05112443029151}}}",Shell,"['gas_station', 'atm', 'convenience_store', 'finance', 'store', 'food', 'point_of_interest', 'establishment']","3400 Franklin Avenue, New Orleans",29.9939422,-90.0498489
Energy,"{'location': {'lat': 29.9268961, 'lng': -90.0245637}, 'viewport': {'northeast': {'lat': 29.9281556802915, 'lng': -90.0230249697085}, 'southwest': {'lat': 29.9254577197085, 'lng': -90.02572293029151}}}",Shell,"['gas_station', 'atm', 'convenience_store', 'finance', 'store', 'food', 'point_of_interest', 'establishment']","3054 General De Gaulle Drive, New Orleans",29.9268961,-90.0245637
Energy,"{'location': {'lat': 29.93852369999999, 'lng': -90.0188195}, 'viewport': {'northeast': {'lat': 29.94058905000001, 'lng': -90.01810985}, 'southwest': {'lat': 29.93783524999999, 'lng': -90.02094845}}}",Texaco New Orleans,"['gas_station', 'convenience_store', 'car_repair', 'store', 'food', 'point_of_interest', 'establishment']","3501 General Meyer Avenue, New Orleans",29.93852369999999,-90.0188195
Energy,"{'location': {'lat': 29.90379, 'lng': -90.06593}, 'viewport': {'northeast': {'lat': 29.9051328302915, 'lng': -90.0645746197085}, 'southwest': {'lat': 29.9024348697085, 'lng': -90.0672725802915}}}",Circle K,"['convenience_store', 'gas_station', 'store', 'food', 'point_of_interest', 'establishment']","1570 Westbank Expressway, Harvey",29.90379,-90.06593
Energy,"{'location': {'lat': 29.972065, 'lng': -90.121268}, 'viewport': {'northeast': {'lat': 29.97339308029149, 'lng': -90.1198717697085}, 'southwest': {'lat': 29.97069511970849, 'lng': -90.1225697302915}}}",Shell,"['gas_station', 'atm', 'convenience_store', 'finance', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']","9201 Airline Highway, New Orleans",29.972065,-90.121268
Energy,"{'location': {'lat': 29.903218, 'lng': -90.066226}, 'viewport': {'northeast': {'lat': 29.9045873302915, 'lng': -90.0648387697085}, 'southwest': {'lat': 29.9018893697085, 'lng': -90.06753673029151}}}",Shell,"['gas_station', 'atm', 'convenience_store', 'finance', 'store', 'food', 'point_of_interest', 'establishment']","800 Manhattan Boulevard, Harvey",29.903218,-90.066226
Energy,"{'location': {'lat': 29.9491138, 'lng': -90.1283133}, 'viewport': {'northeast': {'lat': 29.9504078302915, 'lng': -90.1269755197085}, 'southwest': {'lat': 29.9477098697085, 'lng': -90.1296734802915}}}",Chevron,"['gas_station', 'car_repair', 'point_of_interest', 'establishment']","1400 South Carrollton Avenue, New Orleans",29.9491138,-90.1283133
Energy,"{'location': {'lat': 29.9434982, 'lng': -90.1342617}, 'viewport': {'northeast': {'lat': 29.94477573029149, 'lng': -90.13291441970848}, 'southwest': {'lat': 29.9420777697085, 'lng': -90.1356123802915}}}",Shell,"['gas_station', 'atm', 'convenience_store', 'finance', 'store', 'food', 'point_of_interest', 'establishment']","600 South Carrollton Avenue, New Orleans",29.9434982,-90.1342617
Energy,"{'location': {'lat': 29.922444, 'lng': -90.12245899999999}, 'viewport': {'northeast': {'lat': 29.92377528029149, 'lng': -90.1211179197085}, 'southwest': {'lat': 29.9210773197085, 'lng': -90.1238158802915}}}",Circle K,"['convenience_store', 'gas_station', 'atm', 'finance', 'store', 'food', 'point_of_interest', 'establishment']","6050 Magazine Street, New Orleans",29.922444,-90.12245899999999
Energy,"{'location': {'lat': 29.9082567, 'lng': -90.03030729999999}, 'viewport': {'northeast': {'lat': 29.9098003302915, 'lng': -90.02884171970851}, 'southwest': {'lat': 29.9071023697085, 'lng': -90.03153968029152}}}",Brothers Stump,"['convenience_store', 'gas_station', 'car_repair', 'store', 'food', 'point_of_interest', 'establishment']","502 Terry Parkway, Terrytown",29.9082567,-90.03030729999999
Energy,"{'location': {'lat': 29.9162868, 'lng': -90.11889839999999}, 'viewport': {'northeast': {'lat': 29.9177053302915, 'lng': -90.11730221970849}, 'southwest': {'lat': 29.9150073697085, 'lng': -90.1200001802915}}}",Shell Gas Station,"['gas_station', 'point_of_interest', 'establishment']","5600 Tchoupitoulas Street, New Orleans",29.9162868,-90.11889839999999
Energy,"{'location': {'lat': 29.8991313, 'lng': -90.04561849999999}, 'viewport': {'northeast': {'lat': 29.90056973029149, 'lng': -90.0443401197085}, 'southwest': {'lat': 29.89787176970849, 'lng': -90.0470380802915}}}",Shell,"['gas_station', 'atm', 'convenience_store', 'finance', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']","2800 Belle Chasse Highway, Gretna",29.8991313,-90.04561849999999
Energy,"{'location': {'lat': 29.895024, 'lng': -90.09266339999999}, 'viewport': {'northeast': {'lat': 29.89641988029151, 'lng': -90.0912330697085}, 'southwest': {'lat': 29.89372191970851, 'lng': -90.0939310302915}}}",Shell,"['gas_station', 'atm', 'convenience_store', 'finance', 'store', 'food', 'point_of_interest', 'establishment']","4280 Westbank Expressway, Marrero",29.895024,-90.09266339999999
Energy,"{'location': {'lat': 30.0029076, 'lng': -90.041955}, 'viewport': {'northeast': {'lat': 30.00416233029149, 'lng': -90.0406263197085}, 'southwest': {'lat': 30.00146436970849, 'lng': -90.0433242802915}}}",Chevron,"['gas_station', 'convenience_store', 'car_repair', 'store', 'food', 'point_of_interest', 'establishment']","4046 Chef Menteur Highway, New Orleans",30.0029076,-90.041955
Energy,"{'location': {'lat': 29.9041204, 'lng': -90.02980819999999}, 'viewport': {'northeast': {'lat': 29.9053544802915, 'lng': -90.02850891970849}, 'southwest': {'lat': 29.9026565197085, 'lng': -90.0312068802915}}}",Chevron,"['gas_station', 'convenience_store', 'car_repair', 'store', 'food', 'point_of_interest', 'establishment']","585 Terry Parkway, Terrytown",29.9041204,-90.02980819999999
Energy,"{'location': {'lat': 29.8928908, 'lng': -90.0584366}, 'viewport': {'northeast': {'lat': 29.8941671802915, 'lng': -90.05703776970849}, 'southwest': {'lat': 29.8914692197085, 'lng': -90.05973573029151}}}",Sam's Club Gas Station,"['gas_station', 'point_of_interest', 'establishment']","1537-1541 Manhattan Boulevard, Harvey",29.8928908,-90.0584366
Energy,"{'location': {'lat': 29.8951732, 'lng': -90.1006487}, 'viewport': {'northeast': {'lat': 29.8964302802915, 'lng': -90.0991046697085}, 'southwest': {'lat': 29.8937323197085, 'lng': -90.1018026302915}}}",Exxon,"['gas_station', 'point_of_interest', 'establishment']","5000 Westbank Expressway, Marrero",29.8951732,-90.1006487
Energy,"{'location': {'lat': 29.9002951, 'lng': -90.0301193}, 'viewport': {'northeast': {'lat': 29.9018334802915, 'lng': -90.02884586970849}, 'southwest': {'lat': 29.8991355197085, 'lng': -90.0315438302915}}}",Brother's Food Mart,"['convenience_store', 'gas_station', 'store', 'food', 'point_of_interest', 'establishment']","2000 Carol Sue Avenue, Gretna",29.9002951,-90.0301193
Energy,"{'location': {'lat': 29.8910133, 'lng': -90.05855489999999}, 'viewport': {'northeast': {'lat': 29.8924994802915, 'lng': -90.05733421970848}, 'southwest': {'lat': 29.8898015197085, 'lng': -90.06003218029149}}}",Brothers Food Mart,"['convenience_store', 'gas_station', 'store', 'food', 'point_of_interest', 'establishment']","1600 Manhattan Boulevard, Harvey",29.8910133,-90.05855489999999
Energy,"{'location': {'lat': 29.8939364, 'lng': -90.0996574}, 'viewport': {'northeast': {'lat': 29.8954655302915, 'lng': -90.0984583697085}, 'southwest': {'lat': 29.8927675697085, 'lng': -90.1011563302915}}}",Chevron Marrero,"['gas_station', 'convenience_store', 'store', 'food', 'point_of_interest', 'establishment']","4915 Westbank Expressway, Marrero",29.8939364,-90.0996574
Energy,"{'location': {'lat': 29.9002844, 'lng': -90.03011769999999}, 'viewport': {'northeast': {'lat': 29.9018276302915, 'lng': -90.0288356697085}, 'southwest': {'lat': 29.8991296697085, 'lng': -90.0315336302915}}}",Shell,"['gas_station', 'atm', 'convenience_store', 'finance', 'store', 'food', 'point_of_interest', 'establishment']","2000 Carol Sue Avenue, Gretna",29.9002844,-90.03011769999999
Communications,"{'location': {'lat': 29.9520391, 'lng': -90.0771376}, 'viewport': {'northeast': {'lat': 29.9532524802915, 'lng': -90.07587751970848}, 'southwest': {'lat': 29.9505545197085, 'lng': -90.0785754802915}}}",New Orleans City Hall,"['city_hall', 'local_government_office', 'point_of_interest', 'establishment']","1300 Perdido Street, New Orleans",29.9520391,-90.0771376
Communications,"{'location': {'lat': 29.9485401, 'lng': -90.0710799}, 'viewport': {'northeast': {'lat': 29.9498710802915, 'lng': -90.06965106970848}, 'southwest': {'lat': 29.9471731197085, 'lng': -90.07234903029149}}}",Gallier Hall,"['city_hall', 'local_government_office', 'point_of_interest', 'establishment']","545 Saint Charles Avenue, New Orleans",29.9485401,-90.0710799
Communications,"{'location': {'lat': 29.9575805, 'lng': -90.070933}, 'viewport': {'northeast': {'lat': 29.95892023029151, 'lng': -90.0695701697085}, 'southwest': {'lat': 29.95622226970851, 'lng': -90.0722681302915}}}","North Rampart Main Street, Inc","['city_hall', 'local_government_office', 'point_of_interest', 'establishment']","312 North Rampart Street, New Orleans",29.9575805,-90.070933
Communications,"{'location': {'lat': 29.9170138, 'lng': -90.0657769}, 'viewport': {'northeast': {'lat': 29.9184270802915, 'lng': -90.06448211970849}, 'southwest': {'lat': 29.9157291197085, 'lng': -90.06718008029151}}}",Gretna City Hall,"['city_hall', 'local_government_office', 'point_of_interest', 'establishment']","740 2nd Street, Gretna",29.9170138,-90.0657769
Communications,"{'location': {'lat': 29.9682514, 'lng': -90.013741}, 'viewport': {'northeast': {'lat': 29.9695819302915, 'lng': -90.0123150197085}, 'southwest': {'lat': 29.9668839697085, 'lng': -90.0150129802915}}}",South ninth ward,"['city_hall', 'local_government_office', 'point_of_interest', 'establishment']","1738 Caffin Avenue, New Orleans",29.9682514,-90.013741
Communications,"{'location': {'lat': 29.9520292, 'lng': -90.0771233}, 'viewport': {'northeast': {'lat': 29.9532475302915, 'lng': -90.0758703697085}, 'southwest': {'lat': 29.9505495697085, 'lng': -90.0785683302915}}}",Department of Public Works,"['local_government_office', 'point_of_interest', 'establishment']","1300 Perdido St # 6W03, New Orleans",29.9520292,-90.0771233
Communications,"{'location': {'lat': 29.9520391, 'lng': -90.0771376}, 'viewport': {'northeast': {'lat': 29.9532524802915, 'lng': -90.07587751970848}, 'southwest': {'lat': 29.9505545197085, 'lng': -90.0785754802915}}}",Sixth District Assessor's Office,"['accounting', 'finance', 'local_government_office', 'point_of_interest', 'establishment']","1300 Perdido Street, New Orleans",29.9520391,-90.0771376
Communications,"{'location': {'lat': 29.9514704, 'lng': -90.0763698}, 'viewport': {'northeast': {'lat': 29.95283688029151, 'lng': -90.0747566197085}, 'southwest': {'lat': 29.95013891970851, 'lng': -90.0774545802915}}}",New Orleans Civil District Ct,"['courthouse', 'local_government_office', 'point_of_interest', 'establishment']","421 Loyola Avenue #402, New Orleans",29.9514704,-90.0763698
Communications,"{'location': {'lat': 29.9520292, 'lng': -90.0771232}, 'viewport': {'northeast': {'lat': 29.9532475302915, 'lng': -90.07587031970849}, 'southwest': {'lat': 29.9505495697085, 'lng': -90.0785682802915}}}",New Orleans Clerk of Council,"['local_government_office', 'point_of_interest', 'establishment']","1300 Perdido Street, New Orleans",29.9520292,-90.0771232
Communications,"{'location': {'lat': 29.8993833, 'lng': -90.0710916}, 'viewport': {'northeast': {'lat': 29.9008950802915, 'lng': -90.0698101197085}, 'southwest': {'lat': 29.8981971197085, 'lng': -90.07250808029151}}}",Office of Motor Vehicles - Harvey,"['local_government_office', 'point_of_interest', 'establishment']","2150 Westbank Expressway, Harvey",29.8993833,-90.0710916
Communications,"{'location': {'lat': 29.953571, 'lng': -90.05396999999999}, 'viewport': {'northeast': {'lat': 29.9550577802915, 'lng': -90.05274106970849}, 'southwest': {'lat': 29.9523598197085, 'lng': -90.05543903029151}}}",Second City Clerk's Office,"['local_government_office', 'point_of_interest', 'establishment']","225 Morgan Street # 206, New Orleans",29.953571,-90.05396999999999
Communications,"{'location': {'lat': 29.95285849999999, 'lng': -90.0799667}, 'viewport': {'northeast': {'lat': 29.9540575302915, 'lng': -90.07870746970849}, 'southwest': {'lat': 29.9513595697085, 'lng': -90.08140543029151}}}",Crew Technical Services,"['local_government_office', 'point_of_interest', 'establishment']","1615 Poydras Street, New Orleans",29.95285849999999,-90.0799667
Communications,"{'location': {'lat': 29.951772, 'lng': -90.07614559999999}, 'viewport': {'northeast': {'lat': 29.95312283029149, 'lng': -90.07465571970849}, 'southwest': {'lat': 29.9504248697085, 'lng': -90.0773536802915}}}",Honorable Yada T Magee,"['local_government_office', 'point_of_interest', 'establishment']","421 Loyola Avenue # 200C, New Orleans",29.951772,-90.07614559999999
